일련번호,시간,하중,변위,테이블,강도,변형율
429,6.848,0.3502,0.57700,0.57700,0.0076,1.15400
430,6.863,0.3515,0.57830,0.57830,0.0076,1.15660
431,6.880,0.3527,0.57960,0.57960,0.0076,1.15920
432,6.896,0.3539,0.58100,0.58100,0.0076,1.16200
433,6.912,0.3545,0.58230,0.58230,0.0077,1.16460
434,6.928,0.3539,0.58370,0.58370,0.0076,1.16740
435,6.944,0.3539,0.58500,0.58500,0.0076,1.17000
436,6.960,0.3551,0.58630,0.58630,0.0077,1.17260
437,6.975,0.3563,0.58770,0.58770,0.0077,1.17540
438,6.992,0.3570,0.58900,0.58900,0.0077,1.17800
439,7.007,0.3582,0.59040,0.59040,0.0077,1.18080
440,7.025,0.3594,0.59170,0.59170,0.0078,1.18340
441,7.039,0.3600,0.59300,0.59300,0.0078,1.18600
442,7.056,0.3606,0.59440,0.59440,0.0078,1.18880
443,7.072,0.3612,0.59570,0.59570,0.0078,1.19140
444,7.088,0.3618,0.59700,0.59700,0.0078,1.19400
445,7.105,0.3625,0.59840,0.59840,0.0078,1.19680
446,7.120,0.3612,0.59970,0.59970,0.0078,1.19940
447,7.136,0.3631,0.60100,0.60100,0.0078,1.20200
448,7.152,0.3637,0.60240,0.60240,0.0079,1.20480
449,7.168,0.3649,0.60370,0.60370,0.0079,1.20740
450,7.184,0.3655,0.60500,0.60500,0.0079,1.21000
451,7.200,0.3661,0.60630,0.60630,0.0079,1.21260
452,7.216,0.3667,0.60770,0.60770,0.0079,1.21540
453,7.232,0.3673,0.60900,0.60900,0.0079,1.21800
454,7.249,0.3686,0.61030,0.61030,0.0080,1.22060
455,7.264,0.3692,0.61170,0.61170,0.0080,1.22340
456,7.280,0.3704,0.61300,0.61300,0.0080,1.22600
457,7.296,0.3704,0.61430,0.61430,0.0080,1.22860
458,7.312,0.3704,0.61560,0.61560,0.0080,1.23120
459,7.329,0.3716,0.61700,0.61700,0.0080,1.23400
460,7.344,0.3728,0.61830,0.61830,0.0081,1.23660
461,7.361,0.3735,0.61960,0.61960,0.0081,1.23920
462,7.376,0.3747,0.62090,0.62090,0.0081,1.24180
463,7.392,0.3753,0.62230,0.62230,0.0081,1.24460
464,7.409,0.3759,0.62370,0.62370,0.0081,1.24740
465,7.424,0.3771,0.62500,0.62500,0.0081,1.25000
466,7.440,0.3777,0.62630,0.62630,0.0082,1.25260
467,7.456,0.3790,0.62760,0.62760,0.0082,1.25520
468,7.473,0.3790,0.62900,0.62900,0.0082,1.25800
469,7.488,0.3783,0.63030,0.63030,0.0082,1.26060
470,7.505,0.3796,0.63170,0.63170,0.0082,1.26340
471,7.521,0.3814,0.63300,0.63300,0.0082,1.26600
472,7.537,0.3820,0.63430,0.63430,0.0083,1.26860
473,7.553,0.3826,0.63570,0.63570,0.0083,1.27140
474,7.569,0.3832,0.63700,0.63700,0.0083,1.27400
475,7.585,0.3838,0.63840,0.63840,0.0083,1.27680
476,7.600,0.3845,0.63970,0.63970,0.0083,1.27940
477,7.617,0.3851,0.64100,0.64100,0.0083,1.28200
478,7.633,0.3857,0.64230,0.64230,0.0083,1.28460
479,7.649,0.3863,0.64370,0.64370,0.0083,1.28740
480,7.665,0.3857,0.64500,0.64500,0.0083,1.29000
481,7.681,0.3857,0.64640,0.64640,0.0083,1.29280
482,7.697,0.3869,0.64770,0.64770,0.0084,1.29540
483,7.713,0.3881,0.64900,0.64900,0.0084,1.29800
484,7.729,0.3887,0.65030,0.65030,0.0084,1.30060
485,7.744,0.3900,0.65170,0.65170,0.0084,1.30340
486,7.761,0.3906,0.65300,0.65300,0.0084,1.30600
487,7.777,0.3918,0.65430,0.65430,0.0085,1.30860
488,7.793,0.3930,0.65560,0.65560,0.0085,1.31120
489,7.809,0.3936,0.65700,0.65700,0.0085,1.31400
490,7.824,0.3942,0.65830,0.65830,0.0085,1.31660
491,7.840,0.3942,0.65960,0.65960,0.0085,1.31920
492,7.856,0.3930,0.66100,0.66100,0.0085,1.32200
493,7.873,0.3949,0.66230,0.66230,0.0085,1.32460
494,7.889,0.3961,0.66360,0.66360,0.0086,1.32720
495,7.905,0.3973,0.66500,0.66500,0.0086,1.33000
496,7.921,0.3979,0.66630,0.66630,0.0086,1.33260
497,7.938,0.3991,0.66760,0.66760,0.0086,1.33520
498,7.953,0.3997,0.66890,0.66890,0.0086,1.33780
499,7.968,0.4004,0.67030,0.67030,0.0087,1.34060
500,7.985,0.4010,0.67170,0.67170,0.0087,1.34340
501,8.002,0.4016,0.67300,0.67300,0.0087,1.34600
502,8.016,0.4022,0.67430,0.67430,0.0087,1.34860
503,8.033,0.4028,0.67570,0.67570,0.0087,1.35140
504,8.049,0.4034,0.67700,0.67700,0.0087,1.35400
505,8.064,0.4040,0.67840,0.67840,0.0087,1.35680
506,8.081,0.4046,0.67970,0.67970,0.0087,1.35940
507,8.097,0.4059,0.68100,0.68100,0.0088,1.36200
508,8.112,0.4065,0.68230,0.68230,0.0088,1.36460
509,8.129,0.4065,0.68370,0.68370,0.0088,1.36740
510,8.146,0.4077,0.68500,0.68500,0.0088,1.37000
511,8.161,0.4083,0.68640,0.68640,0.0088,1.37280
512,8.177,0.4095,0.68770,0.68770,0.0088,1.37540
513,8.193,0.4101,0.68900,0.68900,0.0089,1.37800
514,8.209,0.4107,0.69030,0.69030,0.0089,1.38060
515,8.225,0.4107,0.69170,0.69170,0.0089,1.38340
516,8.241,0.4114,0.69300,0.69300,0.0089,1.38600
517,8.258,0.4120,0.69430,0.69430,0.0089,1.38860
518,8.273,0.4126,0.69560,0.69560,0.0089,1.39120
519,8.289,0.4132,0.69690,0.69690,0.0089,1.39380
520,8.305,0.4138,0.69830,0.69830,0.0089,1.39660
521,8.321,0.4150,0.69960,0.69960,0.0090,1.39920
522,8.338,0.4156,0.70100,0.70100,0.0090,1.40200
523,8.354,0.4162,0.70230,0.70230,0.0090,1.40460
524,8.370,0.4169,0.70360,0.70360,0.0090,1.40720
525,8.385,0.4175,0.70490,0.70490,0.0090,1.40980
526,8.401,0.4175,0.70630,0.70630,0.0090,1.41260
527,8.417,0.4187,0.70760,0.70760,0.0090,1.41520
528,8.433,0.4193,0.70900,0.70900,0.0091,1.41800
529,8.449,0.4199,0.71030,0.71030,0.0091,1.42060
530,8.465,0.4205,0.71160,0.71160,0.0091,1.42320
531,8.482,0.4205,0.71300,0.71300,0.0091,1.42600
532,8.498,0.4211,0.71430,0.71430,0.0091,1.42860
533,8.513,0.4211,0.71570,0.71570,0.0091,1.43140
534,8.530,0.4217,0.71700,0.71700,0.0091,1.43400
535,8.545,0.4217,0.71830,0.71830,0.0091,1.43660
536,8.562,0.4224,0.71970,0.71970,0.0091,1.43940
537,8.578,0.4224,0.72100,0.72100,0.0091,1.44200
538,8.594,0.4217,0.72240,0.72240,0.0091,1.44480
539,8.609,0.4236,0.72370,0.72370,0.0092,1.44740
540,8.625,0.4248,0.72500,0.72500,0.0092,1.45000
541,8.641,0.4254,0.72630,0.72630,0.0092,1.45260
542,8.658,0.4260,0.72770,0.72770,0.0092,1.45540
543,8.674,0.4266,0.72900,0.72900,0.0092,1.45800
544,8.690,0.4279,0.73030,0.73030,0.0092,1.46060
545,8.706,0.4285,0.73160,0.73160,0.0093,1.46320
546,8.722,0.4285,0.73300,0.73300,0.0093,1.46600
547,8.738,0.4291,0.73430,0.73430,0.0093,1.46860
548,8.754,0.4297,0.73560,0.73560,0.0093,1.47120
549,8.770,0.4297,0.73700,0.73700,0.0093,1.47400
550,8.786,0.4303,0.73830,0.73830,0.0093,1.47660
551,8.802,0.4315,0.73960,0.73960,0.0093,1.47920
552,8.818,0.4321,0.74100,0.74100,0.0093,1.48200
553,8.833,0.4321,0.74230,0.74230,0.0093,1.48460
554,8.850,0.4334,0.74360,0.74360,0.0094,1.48720
555,8.865,0.4340,0.74490,0.74490,0.0094,1.48980
556,8.882,0.4346,0.74630,0.74630,0.0094,1.49260
557,8.899,0.4358,0.74760,0.74760,0.0094,1.49520
558,8.914,0.4370,0.74900,0.74900,0.0094,1.49800
559,8.931,0.4376,0.75030,0.75030,0.0095,1.50060
560,8.945,0.4389,0.75160,0.75160,0.0095,1.50320
561,8.962,0.4382,0.75290,0.75290,0.0095,1.50580
562,8.977,0.4389,0.75430,0.75430,0.0095,1.50860
563,8.994,0.4395,0.75570,0.75570,0.0095,1.51140
564,9.010,0.4401,0.75700,0.75700,0.0095,1.51400
565,9.026,0.4413,0.75830,0.75830,0.0095,1.51660
566,9.043,0.4419,0.75960,0.75960,0.0095,1.51920
567,9.058,0.4419,0.76100,0.76100,0.0095,1.52200
568,9.074,0.4425,0.76230,0.76230,0.0096,1.52460
569,9.090,0.4431,0.76370,0.76370,0.0096,1.52740
570,9.105,0.4431,0.76500,0.76500,0.0096,1.53000
571,9.122,0.4444,0.76630,0.76630,0.0096,1.53260
572,9.138,0.4450,0.76770,0.76770,0.0096,1.53540
573,9.155,0.4462,0.76900,0.76900,0.0096,1.53800
574,9.170,0.4468,0.77030,0.77030,0.0097,1.54060
575,9.186,0.4474,0.77170,0.77170,0.0097,1.54340
576,9.202,0.4480,0.77300,0.77300,0.0097,1.54600
577,9.218,0.4486,0.77430,0.77430,0.0097,1.54860
578,9.234,0.4493,0.77560,0.77560,0.0097,1.55120
579,9.250,0.4499,0.77700,0.77700,0.0097,1.55400
580,9.267,0.4505,0.77830,0.77830,0.0097,1.55660
581,9.282,0.4511,0.77960,0.77960,0.0097,1.55920
582,9.298,0.4517,0.78090,0.78090,0.0098,1.56180
583,9.314,0.4517,0.78230,0.78230,0.0098,1.56460
584,9.330,0.4517,0.78360,0.78360,0.0098,1.56720
585,9.346,0.4529,0.78490,0.78490,0.0098,1.56980
586,9.362,0.4541,0.78620,0.78620,0.0098,1.57240
587,9.379,0.4554,0.78760,0.78760,0.0098,1.57520
588,9.394,0.4560,0.78890,0.78890,0.0099,1.57780
589,9.410,0.4566,0.79030,0.79030,0.0099,1.58060
590,9.426,0.4578,0.79160,0.79160,0.0099,1.58320
591,9.443,0.4584,0.79290,0.79290,0.0099,1.58580
592,9.458,0.4584,0.79420,0.79420,0.0099,1.58840
593,9.474,0.4590,0.79560,0.79560,0.0099,1.59120
594,9.491,0.4596,0.79700,0.79700,0.0099,1.59400
595,9.507,0.4603,0.79830,0.79830,0.0099,1.59660
596,9.523,0.4609,0.79960,0.79960,0.0100,1.59920
597,9.538,0.4615,0.80100,0.80100,0.0100,1.60200
598,9.554,0.4615,0.80230,0.80230,0.0100,1.60460
599,9.570,0.4621,0.80360,0.80360,0.0100,1.60720
600,9.586,0.4627,0.80500,0.80500,0.0100,1.61000
601,9.603,0.4633,0.80630,0.80630,0.0100,1.61260
602,9.618,0.4645,0.80760,0.80760,0.0100,1.61520
603,9.634,0.4651,0.80900,0.80900,0.0101,1.61800
604,9.650,0.4651,0.81030,0.81030,0.0101,1.62060
605,9.666,0.4664,0.81170,0.81170,0.0101,1.62340
606,9.683,0.4682,0.81300,0.81300,0.0101,1.62600
607,9.699,0.4682,0.81430,0.81430,0.0101,1.62860
608,9.715,0.4682,0.81560,0.81560,0.0101,1.63120
609,9.731,0.4688,0.81700,0.81700,0.0101,1.63400
610,9.747,0.4694,0.81830,0.81830,0.0101,1.63660
611,9.763,0.4694,0.81960,0.81960,0.0101,1.63920
612,9.779,0.4700,0.82090,0.82090,0.0102,1.64180
613,9.795,0.4706,0.82220,0.82220,0.0102,1.64440
614,9.811,0.4713,0.82360,0.82360,0.0102,1.64720
615,9.827,0.4719,0.82560,0.82560,0.0102,1.65120
616,9.843,0.4731,0.82690,0.82690,0.0102,1.65380
617,9.859,0.4749,0.82820,0.82820,0.0103,1.65640
618,9.874,0.4749,0.82960,0.82960,0.0103,1.65920
619,9.891,0.4755,0.83090,0.83090,0.0103,1.66180
620,9.906,0.4755,0.83230,0.83230,0.0103,1.66460
621,9.923,0.4761,0.83360,0.83360,0.0103,1.66720
622,9.939,0.4768,0.83490,0.83490,0.0103,1.66980
623,9.955,0.4774,0.83620,0.83620,0.0103,1.67240
624,9.970,0.4780,0.83760,0.83760,0.0103,1.67520
625,9.987,0.4792,0.83900,0.83900,0.0104,1.67800
626,10.003,0.4798,0.84030,0.84030,0.0104,1.68060
627,10.019,0.4804,0.84160,0.84160,0.0104,1.68320
628,10.035,0.4816,0.84290,0.84290,0.0104,1.68580
629,10.052,0.4816,0.84430,0.84430,0.0104,1.68860
630,10.068,0.4823,0.84560,0.84560,0.0104,1.69120
631,10.083,0.4823,0.84700,0.84700,0.0104,1.69400
632,10.099,0.4823,0.84830,0.84830,0.0104,1.69660
633,10.115,0.4829,0.84960,0.84960,0.0104,1.69920
634,10.131,0.4829,0.85100,0.85100,0.0104,1.70200
635,10.147,0.4835,0.85230,0.85230,0.0104,1.70460
636,10.163,0.4847,0.85370,0.85370,0.0105,1.70740
637,10.179,0.4853,0.85500,0.85500,0.0105,1.71000
638,10.196,0.4865,0.85630,0.85630,0.0105,1.71260
639,10.211,0.4878,0.85760,0.85760,0.0105,1.71520
640,10.227,0.4902,0.85900,0.85900,0.0106,1.71800
641,10.243,0.4902,0.86030,0.86030,0.0106,1.72060
642,10.259,0.4902,0.86160,0.86160,0.0106,1.72320
643,10.276,0.4896,0.86290,0.86290,0.0106,1.72580
644,10.291,0.4896,0.86420,0.86420,0.0106,1.72840
645,10.307,0.4902,0.86560,0.86560,0.0106,1.73120
646,10.323,0.4902,0.86690,0.86690,0.0106,1.73380
647,10.340,0.4908,0.86820,0.86820,0.0106,1.73640
648,10.356,0.4914,0.86960,0.86960,0.0106,1.73920
649,10.372,0.4926,0.87090,0.87090,0.0106,1.74180
650,10.388,0.4939,0.87220,0.87220,0.0107,1.74440
651,10.403,0.4963,0.87360,0.87360,0.0107,1.74720
652,10.419,0.4963,0.87490,0.87490,0.0107,1.74980
653,10.435,0.4957,0.87620,0.87620,0.0107,1.75240
654,10.451,0.4963,0.87760,0.87760,0.0107,1.75520
655,10.467,0.4963,0.87890,0.87890,0.0107,1.75780
656,10.483,0.4963,0.88030,0.88030,0.0107,1.76060
657,10.500,0.4969,0.88160,0.88160,0.0107,1.76320
658,10.515,0.4975,0.88300,0.88300,0.0108,1.76600
659,10.531,0.4981,0.88430,0.88430,0.0108,1.76860
660,10.547,0.4988,0.88560,0.88560,0.0108,1.77120
661,10.563,0.4994,0.88700,0.88700,0.0108,1.77400
662,10.579,0.5006,0.88830,0.88830,0.0108,1.77660
663,10.596,0.5030,0.88960,0.88960,0.0109,1.77920
664,10.612,0.5030,0.89100,0.89100,0.0109,1.78200
665,10.627,0.5024,0.89230,0.89230,0.0109,1.78460
666,10.644,0.5030,0.89360,0.89360,0.0109,1.78720
667,10.660,0.5030,0.89500,0.89500,0.0109,1.79000
668,10.675,0.5037,0.89630,0.89630,0.0109,1.79260
669,10.692,0.5037,0.89760,0.89760,0.0109,1.79520
670,10.707,0.5043,0.89890,0.89890,0.0109,1.79780
671,10.724,0.5055,0.90030,0.90030,0.0109,1.80060
672,10.739,0.5061,0.90160,0.90160,0.0109,1.80320
673,10.755,0.5067,0.90290,0.90290,0.0110,1.80580
674,10.772,0.5085,0.90420,0.90420,0.0110,1.80840
675,10.788,0.5085,0.90560,0.90560,0.0110,1.81120
676,10.804,0.5085,0.90690,0.90690,0.0110,1.81380
677,10.821,0.5092,0.90830,0.90830,0.0110,1.81660
678,10.837,0.5092,0.90960,0.90960,0.0110,1.81920
679,10.852,0.5098,0.91090,0.91090,0.0110,1.82180
680,10.868,0.5104,0.91220,0.91220,0.0110,1.82440
681,10.884,0.5104,0.91360,0.91360,0.0110,1.82720
682,10.900,0.5116,0.91490,0.91490,0.0111,1.82980
683,10.916,0.5122,0.91630,0.91630,0.0111,1.83260
684,10.932,0.5122,0.91760,0.91760,0.0111,1.83520
685,10.948,0.5128,0.91890,0.91890,0.0111,1.83780
686,10.964,0.5147,0.92020,0.92020,0.0111,1.84040
687,10.980,0.5147,0.92160,0.92160,0.0111,1.84320
688,10.996,0.5147,0.92300,0.92300,0.0111,1.84600
689,11.012,0.5153,0.92430,0.92430,0.0111,1.84860
690,11.028,0.5159,0.92560,0.92560,0.0111,1.85120
691,11.044,0.5165,0.92690,0.92690,0.0112,1.85380
692,11.060,0.5165,0.92830,0.92830,0.0112,1.85660
693,11.076,0.5165,0.92960,0.92960,0.0112,1.85920
694,11.093,0.5171,0.93100,0.93100,0.0112,1.86200
695,11.108,0.5177,0.93230,0.93230,0.0112,1.86460
696,11.124,0.5189,0.93360,0.93360,0.0112,1.86720
697,11.141,0.5220,0.93500,0.93500,0.0113,1.87000
698,11.156,0.5220,0.93630,0.93630,0.0113,1.87260
699,11.173,0.5214,0.93760,0.93760,0.0113,1.87520
700,11.188,0.5220,0.93890,0.93890,0.0113,1.87780
701,11.205,0.5226,0.94030,0.94030,0.0113,1.88060
702,11.220,0.5226,0.94160,0.94160,0.0113,1.88320
703,11.236,0.5232,0.94290,0.94290,0.0113,1.88580
704,11.252,0.5238,0.94430,0.94430,0.0113,1.88860
705,11.268,0.5244,0.94560,0.94560,0.0113,1.89120
706,11.285,0.5244,0.94690,0.94690,0.0113,1.89380
707,11.300,0.5250,0.94820,0.94820,0.0113,1.89640
708,11.316,0.5269,0.94960,0.94960,0.0114,1.89920
709,11.333,0.5281,0.95090,0.95090,0.0114,1.90180
710,11.348,0.5281,0.95220,0.95220,0.0114,1.90440
711,11.364,0.5281,0.95350,0.95350,0.0114,1.90700
712,11.380,0.5281,0.95490,0.95490,0.0114,1.90980
713,11.397,0.5281,0.95620,0.95620,0.0114,1.91240
714,11.412,0.5287,0.95760,0.95760,0.0114,1.91520
715,11.429,0.5293,0.95890,0.95890,0.0114,1.91780
716,11.444,0.5293,0.96020,0.96020,0.0114,1.92040
717,11.461,0.5293,0.96160,0.96160,0.0114,1.92320
718,11.476,0.5305,0.96290,0.96290,0.0115,1.92580
719,11.493,0.5312,0.96430,0.96430,0.0115,1.92860
720,11.509,0.5342,0.96560,0.96560,0.0115,1.93120
721,11.525,0.5342,0.96690,0.96690,0.0115,1.93380
722,11.541,0.5342,0.96830,0.96830,0.0115,1.93660
723,11.556,0.5342,0.96960,0.96960,0.0115,1.93920
724,11.573,0.5348,0.97100,0.97100,0.0116,1.94200
725,11.588,0.5348,0.97230,0.97230,0.0116,1.94460
726,11.604,0.5360,0.97360,0.97360,0.0116,1.94720
727,11.621,0.5367,0.97490,0.97490,0.0116,1.94980
728,11.637,0.5367,0.97630,0.97630,0.0116,1.95260
729,11.653,0.5373,0.97760,0.97760,0.0116,1.95520
730,11.668,0.5373,0.97900,0.97900,0.0116,1.95800
731,11.685,0.5385,0.98030,0.98030,0.0116,1.96060
732,11.701,0.5403,0.98160,0.98160,0.0117,1.96320
733,11.717,0.5403,0.98290,0.98290,0.0117,1.96580
734,11.733,0.5403,0.98430,0.98430,0.0117,1.96860
735,11.748,0.5409,0.98560,0.98560,0.0117,1.97120
736,11.765,0.5415,0.98690,0.98690,0.0117,1.97380
737,11.781,0.5415,0.98820,0.98820,0.0117,1.97640
738,11.797,0.5415,0.98950,0.98950,0.0117,1.97900
739,11.813,0.5422,0.99090,0.99090,0.0117,1.98180
740,11.829,0.5422,0.99220,0.99220,0.0117,1.98440
741,11.846,0.5428,0.99360,0.99360,0.0117,1.98720
742,11.861,0.5440,0.99490,0.99490,0.0118,1.98980
743,11.877,0.5464,0.99620,0.99620,0.0118,1.99240
744,11.893,0.5458,0.99750,0.99750,0.0118,1.99500
745,11.908,0.5458,0.99890,0.99890,0.0118,1.99780
746,11.924,0.5464,1.00020,1.00020,0.0118,2.00040
747,11.941,0.5470,1.00150,1.00150,0.0118,2.00300
748,11.957,0.5470,1.00290,1.00290,0.0118,2.00580
749,11.972,0.5477,1.00420,1.00420,0.0118,2.00840
750,11.989,0.5483,1.00560,1.00560,0.0118,2.01120
751,12.005,0.5489,1.00690,1.00690,0.0119,2.01380
752,12.021,0.5495,1.00830,1.00830,0.0119,2.01660
753,12.038,0.5501,1.00960,1.00960,0.0119,2.01920
754,12.053,0.5525,1.01090,1.01090,0.0119,2.02180
755,12.069,0.5532,1.01230,1.01230,0.0120,2.02460
756,12.086,0.5525,1.01360,1.01360,0.0119,2.02720
757,12.101,0.5525,1.01490,1.01490,0.0119,2.02980
758,12.117,0.5532,1.01630,1.01630,0.0120,2.03260
759,12.134,0.5532,1.01760,1.01760,0.0120,2.03520
760,12.149,0.5532,1.01900,1.01900,0.0120,2.03800
761,12.165,0.5538,1.02030,1.02030,0.0120,2.04060
762,12.181,0.5538,1.02160,1.02160,0.0120,2.04320
763,12.198,0.5544,1.02290,1.02290,0.0120,2.04580
764,12.213,0.5550,1.02430,1.02430,0.0120,2.04860
765,12.230,0.5562,1.02560,1.02560,0.0120,2.05120
766,12.245,0.5587,1.02690,1.02690,0.0121,2.05380
767,12.261,0.5587,1.02830,1.02830,0.0121,2.05660
768,12.278,0.5587,1.02960,1.02960,0.0121,2.05920
769,12.294,0.5587,1.03090,1.03090,0.0121,2.06180
770,12.309,0.5587,1.03220,1.03220,0.0121,2.06440
771,12.325,0.5587,1.03360,1.03360,0.0121,2.06720
772,12.342,0.5593,1.03490,1.03490,0.0121,2.06980
773,12.357,0.5599,1.03620,1.03620,0.0121,2.07240
774,12.374,0.5599,1.03750,1.03750,0.0121,2.07500
775,12.390,0.5611,1.03890,1.03890,0.0121,2.07780
776,12.407,0.5617,1.04020,1.04020,0.0121,2.08040
777,12.420,0.5636,1.04160,1.04160,0.0122,2.08320
778,12.438,0.5642,1.04290,1.04290,0.0122,2.08580
779,12.454,0.5648,1.04420,1.04420,0.0122,2.08840
780,12.469,0.5648,1.04560,1.04560,0.0122,2.09120
781,12.486,0.5648,1.04690,1.04690,0.0122,2.09380
782,12.501,0.5648,1.04830,1.04830,0.0122,2.09660
783,12.518,0.5654,1.04960,1.04960,0.0122,2.09920
784,12.533,0.5654,1.05090,1.05090,0.0122,2.10180
785,12.551,0.5660,1.05220,1.05220,0.0122,2.10440
786,12.565,0.5660,1.05360,1.05360,0.0122,2.10720
787,12.582,0.5666,1.05500,1.05500,0.0122,2.11000
788,12.597,0.5672,1.05630,1.05630,0.0123,2.11260
789,12.613,0.5691,1.05760,1.05760,0.0123,2.11520
790,12.631,0.5691,1.05890,1.05890,0.0123,2.11780
791,12.646,0.5691,1.06030,1.06030,0.0123,2.12060
792,12.661,0.5691,1.06160,1.06160,0.0123,2.12320
793,12.678,0.5691,1.06290,1.06290,0.0123,2.12580
794,12.693,0.5703,1.06420,1.06420,0.0123,2.12840
795,12.710,0.5709,1.06560,1.06560,0.0123,2.13120
796,12.726,0.5715,1.06690,1.06690,0.0124,2.13380
797,12.743,0.5721,1.06830,1.06830,0.0124,2.13660
798,12.758,0.5727,1.06960,1.06960,0.0124,2.13920
799,12.774,0.5733,1.07090,1.07090,0.0124,2.14180
800,12.790,0.5758,1.07220,1.07220,0.0124,2.14440
801,12.806,0.5752,1.07350,1.07350,0.0124,2.14700
802,12.821,0.5752,1.07490,1.07490,0.0124,2.14980
803,12.838,0.5752,1.07620,1.07620,0.0124,2.15240
804,12.855,0.5758,1.07750,1.07750,0.0124,2.15500
805,12.871,0.5764,1.07890,1.07890,0.0125,2.15780
806,12.886,0.5764,1.08020,1.08020,0.0125,2.16040
807,12.902,0.5770,1.08160,1.08160,0.0125,2.16320
808,12.918,0.5776,1.08290,1.08290,0.0125,2.16580
809,12.934,0.5776,1.08420,1.08420,0.0125,2.16840
810,12.950,0.5776,1.08550,1.08550,0.0125,2.17100
811,12.966,0.5794,1.08690,1.08690,0.0125,2.17380
812,12.982,0.5807,1.08820,1.08820,0.0125,2.17640
813,12.998,0.5807,1.08960,1.08960,0.0125,2.17920
814,13.014,0.5807,1.09090,1.09090,0.0125,2.18180
815,13.030,0.5813,1.09220,1.09220,0.0126,2.18440
816,13.046,0.5813,1.09360,1.09360,0.0126,2.18720
817,13.062,0.5819,1.09490,1.09490,0.0126,2.18980
818,13.078,0.5819,1.09630,1.09630,0.0126,2.19260
819,13.094,0.5819,1.09760,1.09760,0.0126,2.19520
820,13.111,0.5825,1.09890,1.09890,0.0126,2.19780
821,13.127,0.5831,1.10030,1.10030,0.0126,2.20060
822,13.143,0.5831,1.10160,1.10160,0.0126,2.20320
823,13.159,0.5849,1.10290,1.10290,0.0126,2.20580
824,13.174,0.5849,1.10430,1.10430,0.0126,2.20860
825,13.191,0.5856,1.10560,1.10560,0.0127,2.21120
826,13.206,0.5862,1.10690,1.10690,0.0127,2.21380
827,13.222,0.5868,1.10820,1.10820,0.0127,2.21640
828,13.239,0.5874,1.10960,1.10960,0.0127,2.21920
829,13.254,0.5880,1.11090,1.11090,0.0127,2.22180
830,13.271,0.5886,1.11220,1.11220,0.0127,2.22440
831,13.287,0.5892,1.11350,1.11350,0.0127,2.22700
832,13.302,0.5898,1.11490,1.11490,0.0127,2.22980
833,13.319,0.5898,1.11620,1.11620,0.0127,2.23240
834,13.334,0.5904,1.11760,1.11760,0.0128,2.23520
835,13.350,0.5911,1.11890,1.11890,0.0128,2.23780
836,13.366,0.5917,1.12020,1.12020,0.0128,2.24040
837,13.382,0.5917,1.12150,1.12150,0.0128,2.24300
838,13.399,0.5917,1.12290,1.12290,0.0128,2.24580
839,13.415,0.5923,1.12420,1.12420,0.0128,2.24840
840,13.430,0.5929,1.12550,1.12550,0.0128,2.25100
841,13.447,0.5935,1.12690,1.12690,0.0128,2.25380
842,13.462,0.5941,1.12820,1.12820,0.0128,2.25640
843,13.478,0.5935,1.12960,1.12960,0.0128,2.25920
844,13.494,0.5935,1.13090,1.13090,0.0128,2.26180
845,13.511,0.5941,1.13220,1.13220,0.0128,2.26440
846,13.527,0.5959,1.13360,1.13360,0.0129,2.26720
847,13.543,0.5959,1.13490,1.13490,0.0129,2.26980
848,13.558,0.5966,1.13620,1.13620,0.0129,2.27240
849,13.574,0.5972,1.13760,1.13760,0.0129,2.27520
850,13.591,0.5972,1.13890,1.13890,0.0129,2.27780
851,13.607,0.5978,1.14030,1.14030,0.0129,2.28060
